status,suspicious,company_name,country_name,new_sector_name,old_sector_name,statement_url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,published,broken_url
merged,,King's Cross Central Limited Partnership,United Kingdom,Real Estate,Real estate,https://www.kingscross.co.uk/modern-slavery-statement-201617,28/02/2017,Not explicit,,No,,No,,
merged,,Kingsley Hamilton Management Ltd (t/a Cloud 9),United Kingdom,Commercial & Professional Services,Services,https://www.cloud9umbrella.com/modern-slavery-statement/,15/03/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Kingspan Group plc,United Kingdom,Capital Goods,Construction & building materials,http://www.kingspantimbersolutions.co.uk/wp-content/uploads/2017/03/Anti-Slavery-Statement-2016.pdf,06/03/2017,Not explicit,,Yes,Chief Executive,Yes,,
merged,,Kingston Smith LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.kingstonsmith.co.uk/csr/slavery-and-human-trafficking-statement/,22/08/2016,Not explicit,,No,,No,,
merged,,Kingston University,United Kingdom,Consumer Services,Services,http://www.kingston.ac.uk/aboutkingstonuniversity/modern-slavery-statement/,14/12/2016,Not explicit,,Yes,Secretary and Chief Operating Officer,Yes,,
merged,,Kiril Mischeff Group Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.kiril-mischeff.com/wp-content/uploads/2016/08/Annual-Slavery-and-Human-Trafficking-Statement-2016.pdf,31/08/2016,Not explicit,,Yes,Director,Yes,,
merged,,Kirkland & Ellis International LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.kirkland.com/siteFiles/9B5C58CD5B89875CC9488E9D2A03A3D6.pdf,06/03/2017,No,Global Management Executive Committee,Yes,"Chairman, Global Management Executive Committee",No,,
merged,,Knight Frank LLP,United Kingdom,Real Estate,Real estate,http://www.knightfrank.co.uk/about-us/modern-slavery-act,22/08/2016,No,,No,Group Head of Human Resources,Yes,,
merged,,"Koch Ag & Energy Solutions, LLC",United States,Energy,Chemical,http://www.kochagronomicservices.com/downloads/d1359.aspx?type=view,30/08/2016,Not explicit,,No,,No,,
merged,,"KOEI TECMO HOLDINGS CO., LTD",Japan,Software & Services,Technology,http://www.koeitecmoeurope.com/static/UKMSA2015_TransparencyStatement.pdf,21/11/2016,Not explicit,,Yes,CEO,No,,
merged,,Komatsu UK Limited,United Kingdom,Capital Goods,Construction & building materials,http://www.komatsu.eu/en/company/komatsu-uk/modern-slavery-statement,30/11/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Konecranes UK plc,United Kingdom,Capital Goods,Manufacturing,http://www.konecranes.co.uk/about/corporate-responsibility/corporate-responsibility-focus-areas/lifting-people/anti-slavery-and-human-trafficking-statement,22/08/2016,Not explicit,,Yes,Regional Director � Europe West,No,,
merged,,Konica Minolta Business Solutions Denmark a/s,Denmark,Technology Hardware & Equipment,Technology,https://www.konicaminolta.dk/fileadmin/content/dk/Business_Solutions/Company/160613_Transparency_Statement.pdf,26/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Konica Minolta Business Solutions Europe GmbH,Germany,Technology Hardware & Equipment,Technology,https://www.konicaminolta.eu/fileadmin/content/eu/Business_Solutions/Company/CSR/UK_Modern_Slavery_Act_California_Supply_Chain_Act_FY2015_16.pdf,26/08/2016,Not explicit,,Yes,President,No,,
merged,,Konica Minolta Business Solutions (UK) Limited,United Kingdom,Commercial & Professional Services,Technology,https://www.konicaminolta.co.uk/fileadmin/content/uk/Business_Solutions/PDF/Konica-Minolta-UK-Modern-Slavery-Statement.pdf,25/08/2016,No,Managing Director,Yes,Managing Director,No,,
merged,,KPMG LLP,United Kingdom,Commercial & Professional Services,Professional services,https://home.kpmg.com/content/dam/kpmg/uk/pdf/2017/01/modern-slavery-statement.pdf,13/01/2017,Yes,Members,Yes,Designated Member,Yes,,
merged,,Kraft Heinz Foods Company,United States,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.heinz.co.uk/Modern_Slavery_Statement,07/11/2016,Not explicit,,Yes,Director,Yes,,
merged,,Krones Group,Germany,Capital Goods,Manufacturing,https://www.krones.com/en/responsibility/uk-modern-slavery-act.php,30/11/2016,Not explicit,,Yes,CEO and Managing Director,Yes,,
merged,,Kustom Kit,United Kingdom,Retailing,Apparel & textile,http://www.kustomkit.com/ethical_statement.pdf,14/12/2016,Not explicit,,No,,Yes,,
merged,,Kuwait Petroleum International Aviation Co. Ltd.,Kuwait,Retailing,Natural resources,https://www.q8aviation.com/assets/files/m/modernslaverystatement_1192.pdf,22/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,KYOCERA Document Solutions (UK) Limited,United Kingdom,Technology Hardware & Equipment,Services,https://www.kyoceradocumentsolutions.co.uk/index/about_us/corporate_social_and/csr_assurance.-contextmargin-93200-files-21398-File.cpsdownload.tmp/KDUK%20Compliance%20statement%20300915.pdf,22/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Ladbrokes Coral Group plc,United Kingdom,Consumer Services,Leisure,http://www.ladbrokescoralplc.com/~/media/Files/L/Ladbrokes-Coral-Group/responsible-business-downloads/ladbrokes-coral-modern-slavery-and-human-trafficking-statement-2016,08/02/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Laing O’Rourke Group,United Kingdom,Commercial & Professional Services,Construction & building materials,http://www.laingorourke.com/responsibility/modern-slavery.aspx,21/10/2016,Not explicit,,Yes,Director,Yes,,
merged,,Lakeland Dairies Co-operative Society Limited,Ireland,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.lakeland.ie/about-us/our-vision,22/08/2016,Not explicit,,Yes,Chief Executive,No,,
merged,,Lakesmere Group,United Kingdom,Capital Goods,Construction & building materials,https://www.lakesmere.com/58/Company-Information.aspx,03/01/2017,Not explicit,,Yes,CEO,No,,
merged,,Laleham Health and Beauty Ltd,United Kingdom,Household & Personal Products,Health,http://laleham.com/modern-slavery-statement,25/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Lam Research Institute Sarl,United States,Semiconductors & Semiconductor Equipment,Technology,http://www.lamresearch.com/Portals/0/PDF/LRI_Sarl_FY2016_Slavery_and_Human_Trafficking_Statement.pdf,05/01/2017,Not explicit,,Yes,Chairman,No,,
merged,,lan Bartlett & Sons (Chatteris) Ltd ,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://alanbartlettandsons.co.uk/slavery-and-human-trafficking-statement/,,Not explicit,,Yes,Managing Director,Yes,,
merged,,Lancashire Care NHS Foundation Trust,United Kingdom,Health Care Equipment & Services,Health,http://www.lancashirecare.nhs.uk/modern-day-slavery-statement,16/01/2017,Not explicit,,No,,No,,
merged,,Lancashire Holdings Limited,United Kingdom,Insurance,Finance,http://www.lancashiregroup.com/en/responsibility/policy-statements/slavery-and-human-trafficking-statement.html,22/08/2016,Not explicit,,Yes,Chairman,No,,
merged,,Land Engineering (Scotland) Limited,United Kingdom,Capital Goods,Services,http://www.landengineering.co.uk/about-us/modern-slavery-act.aspx,23/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Land Securities Group plc,United Kingdom,Real Estate,Real estate,http://www.landsecurities.com/about-us/slavery-and-human-trafficking-statement-,01/10/2016,Yes,Board,Yes,CEO,No,,
merged,,Landis+Gyr Ltd,United Kingdom,Technology Hardware & Equipment,Utilities,http://www.landisgyr.eu/webfoo/wp-content/uploads/2016/09/HRUK046-v1-Modern-Slavery-Policy.pdf,29/09/2016,No,CEO,Yes,CEO,Yes,,
merged,,Lawsons (Whetstone) Ltd,United Kingdom,Retailing,Construction & building materials,https://www.lawsons.co.uk/media/pdfs/modern-slavery-human-trafficking-statement.pdf,27/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Leeds Beckett University,United Kingdom,Consumer Services,Charity/Nonprofit,http://www.leedsbeckett.ac.uk/governance/#charitable-status,30/01/2017,No,Governance and Nominations Committee,Yes,Vice Chancellor,No,,
merged,,LEF UK,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.lyons-seafoods.com/downloads/modern-slavery-statement.pdf,19/12/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Legal & General Group plc,United Kingdom,Insurance,Finance,http://csr.legalandgeneralgroup.com/csr/governance-and-policies/modern-slavery-transparency-statement.html,06/09/2016,Not explicit,,No,,No,,
merged,,LEGO Group,United States,Consumer Services,Consumer products/retail,https://www.lego.com/da-dk/aboutus/responsibility/caring-ethical-and-transparent/transparency-in-supply-chains-statement,03/02/2017,Yes,Board,Yes,Chairman,Yes,,
merged,,Lenovo,United States,Technology Hardware & Equipment,Technology,https://www.lenovo.com/social_responsibility/us/en/Anti-Slavery_and_Human_Trafficking_Statement.pdf,03/02/2017,Yes,Board,Yes,Director,No,,
merged,,Leonard Cheshire Disability,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.leonardcheshire.org/about-us/modern-slavery-statement,22/08/2016,Not explicit,,No,,No,,
merged,,Lewis Silkin LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.lewissilkin.com/en/Modern-slavery-statement,22/08/2016,Not explicit,,No,,Yes,,
merged,,LGC Group,United Kingdom,Commercial & Professional Services,Professional services,https://www.lgcgroup.com/LGCGroup/media/PDFs/Terms%20and%20conditions/Anti-Slavery-Statement.pdf,22/08/2016,Not explicit,,Yes,Chief Executive,No,,
merged,,Liberty Specialty Markets,United Kingdom,Insurance,Finance,http://www.libertyspecialtymarkets.com/modern-slavery-statement-2/,28/02/2017,Not explicit,,Yes,President & Managing Director,Yes,,
merged,,Lincolnshire Community Health Services NHS Trust,United Kingdom,Health Care Equipment & Services,Health,https://www.lincolnshirecommunityhealthservices.nhs.uk/content/modern-slavery-statement,31/08/2016,Not explicit,,No,,No,,
merged,,Link Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://linkhousing.org.uk/media/303872/scanned-gary-dougal-20160331153417.pdf,22/08/2016,Not explicit,,Yes,Chief Executive,Yes,,
merged,,Linklaters LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.linklaters.com/Responsibility/Pages/Index.aspx?WT.sp=Top,25/08/2016,Yes,Board,Yes,Chairman,No,,
merged,,LINPAC Group Limited,United Kingdom,Materials,Metals/plastics/basic metals,https://www.linpacpackaging.com/files/documents/Modern%20Slavery%20Statement%20Signed.pdf,14/02/2017,Not explicit,,Yes,CEO,Yes,,
merged,,Liquid Friday Ltd,United Kingdom,Commercial & Professional Services,Services,http://liquidfriday.co.uk/modern-slavery-statement,22/08/2016,Yes,Board,No,,Yes,,
merged,,Listers Group Limited,United Kingdom,Retailing,Transport,https://listers.co.uk/anti-slavery-statement,08/03/2017,Not explicit,,No,,Yes,,
merged,,Lloyd's,United Kingdom,Insurance,,http://www.lloyds.com/~/media/files/footer/modern%20slavery%20act%202015%20statement_lowres.pdf,01/11/2016,Not explicit,,Yes,Director,Yes,,
merged,,Logitech,Switzerland,Technology Hardware & Equipment,Consumer products/retail,https://www.logitech.com/assets/48737/transparencyinsupplychainstatement.pdf,22/08/2016,Not explicit,,No,,No,,
merged,,London Metropolitan University,United Kingdom,Consumer Services,Services,http://www.londonmet.ac.uk/media/london-metropolitan-university/london-met-documents/professional-service-departments/university-secretarys-office/compliance/anti-slavery-policy/Anti-slavery-Policy-(June-2016).pdf,22/08/2016,Not explicit,,No,,No,,
merged,,London North West Healthcare NHS Trust,United Kingdom,Health Care Equipment & Services,Health,http://www.lnwh.nhs.uk/about-us/performance-and-declarations/,20/12/2016,Yes,Board,Yes,CEO,No,,
merged,,London School of Hygiene and Tropical Medicine,United Kingdom,Consumer Services,,https://www.lshtm.ac.uk/aboutus/governanceandorganisation/policies/slavery_and_trafficking_statement.pdf,25/03/2017,Yes,Council,Yes,Chairman,Yes,TRUE,FALSE
merged,,London Square Limited,United Kingdom,Real Estate,Real estate,http://londonsquare.co.uk/transparency/transparency_statement,10/10/2016,Not explicit,,No,,Yes,,
merged,,London Universities Purchasing Consortium (LUPC),United Kingdom,Charity/Non-Profit,Services,https://static.uk-plc.net/library/london-universities-purchasing-consortium/documents/lupc-slavery-and-human-trafficking-statement.pdf,22/08/2016,Yes,Board,No,,Yes,,
merged,,Long Clawson Dairy Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.clawson.co.uk/policies/,22/08/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Longhurst Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.longhurst-group.org.uk/LonghurstGroup/media/General/Modern-Slavery-Compliance-Statement-2016.pdf,05/12/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Loomis UK Limited,United Kingdom,Commercial & Professional Services,Services,http://www.loomis.co.uk/about/our-people-2.html,27/01/2017,Yes,Board,Yes,Managing Director,No,,
merged,,Low & Bonar plc,United Kingdom,Materials,Manufacturing,http://www.lowandbonar.com/~/media/Files/L/Low-And-Bonar-V3/content-pdfs/modern-slavery-act-statement.pdf,01/03/2017,Not explicit,,No,,Yes,,
merged,,Lowell Financial Ltd ,United Kingdom,Diversified Financials,Services,https://www.lowellgroup.co.uk/modern-slavery-statement/,10/03/2017,Yes,Board,No,,Yes,,
merged,,Lubrizol Corporation (The),United States,Materials,Chemical,https://www.lubrizol.com/en/Our-Company/About-Lubrizol/Ethics/Transparency-in-Supply-Chain,03/02/2017,Not explicit,,No,,No,,
merged,,Lush Group (The),United Kingdom,Household & Personal Products,Consumer products/retail,http://uk.lush.com/article/combating-modern-slavery-201516-our-statement,16/01/2017,Not explicit,,No,,No,,
merged,,M J Birtwistle & Co Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://birtwistles.com/modern-slavery-and-human-trafficking-statement/,23/08/2016,Yes,Board,Yes,CEO,Yes,,
merged,,M.A.C. Cosmetics Inc,United States,Retailing,Consumer products/retail,http://www.maccosmetics.co.uk/slavery-and-human-trafficking-statement,05/01/2017,Yes,Board of Estee Lauder Cosmetics Limited,Yes,"President, UK & Ireland",No,,
merged,,MacDonald Hotels Limited,United Kingdom,Consumer Services,Travel,http://www.macdonaldhotels.co.uk/modern-slavery-act/,09/11/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Macfarlane Group plc,United Kingdom,Capital Goods,Shipping & handling,https://www.macfarlanegroup.com/wp-content/uploads/2016/12/Macfarlane-Group-Statement-of-Compliance-Modern-Slavery-Act.pdf,15/09/2016,Not explicit,,No,,No,,
merged,,Machine Mart Ltd,United Kingdom,Retailing,Manufacturing,http://www.machinemart.co.uk/media/1680/modernslaveryactstatement_final2016.pdf,16/01/2017,Yes,Board,Yes,Director,No,,
merged,,MacIntyre,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.macintyrecharity.org/slavery-and-human-trafficking-policy-statement/,22/08/2016,Not explicit,,No,,Yes,,
merged,,Maclay Murray & Spens LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.mms.co.uk/Information/Modern-Slavery-and-Human-Trafficking-Statement,07/12/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Magna Housing Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.magna.org.uk/about-magna/slavery-and-human-trafficking-statement/,22/08/2016,Not explicit,,No,,No,,
merged,,"Magnitude Software, Inc.",United States,Software & Services,Technology,http://magnitudesoftware.com/ethical_governance_uk/,25/08/2016,Not explicit,,No,,No,,
merged,,Malcolm Group Ltd (The),United Kingdom,Transportation,Services,http://www.malcolmgroup.co.uk/media/2512/modern_slavery_act_statement_dec_16.pdf,20/12/2016,Not explicit,,Yes,CEO,No,,
merged,,Mallaghan Engineering Ltd,United Kingdom,Capital Goods,Manufacturing,http://mallaghangse.com/wp-content/uploads/2016/07/Mallaghan-Slavery-and-Human-Trafficking-Statement.pdf,22/08/2016,Not explicit,,Yes,CEO and Managing Director,No,,
merged,,Malvern Instruments Ltd,United Kingdom,Capital Goods,Technology,http://www.malvern.com/en/about-us/about-malvern/anti-slavery-and-human-trafficking-statement/,11/09/2016,Not explicit,,No,,No,,
merged,,Mammoet UK Ltd ,United Kingdom,Commercial & Professional Services,Construction & building materials,https://www.mammoet.com/en/anti-slavery-statement/,07/02/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Manchester Growth Company (the),United Kingdom,Commercial & Professional Services,Services,http://www.manchestergrowth.co.uk/about-us/slavery-and-human-trafficking-statement-fy1516/,20/12/2016,No,Chair,No,,Yes,,
merged,,Manchester Metropolitan University,United Kingdom,Consumer Services,Services,http://www2.mmu.ac.uk/legal/modern-slavery-and-human-trafficking/,11/01/2017,No,Executive Committee,Yes,Deputy Head of Legal,No,,
merged,,Manchester United Limited,United Kingdom,Media,Leisure,http://www.manutd.com/~/media/AB0D47C8EFC146349B78C89811A6A519.ashx,15/11/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Mapletree Investments Pte Ltd.,Singapore,Diversified Financials,Professional services,http://www.mapletree.com.sg/en/Our-Company/Corporate-Governance/MODERN%20SLAVERY%20ACT%20STATEMENT%20UK.aspx,02/03/2017,Not explicit,,No,,No,,
merged,,Maplin Electronics Ltd,United Kingdom,Retailing,Consumer products/retail,https://www.maplin.co.uk/medias/SLAVERY-AND-HUMAN-TRAFFICKING-STATEMENT.pdf?context=bWFzdGVyfHJvb3R8NDE3MjMwfGFwcGxpY2F0aW9uL3BkZnxoNjYvaGMxLzkzNzgzNzU2NjM2NDYucGRmfDY3YzE5NGRhNTg0MWYyMTM2ODJhMjBhMjEwMmFkMzczZDZhZDVlNmEyODI2NDNjOGRkNjc2OTRjZTkyMTllZmI,22/08/2016,Yes,Board,No,,Yes,,
merged,,Marks & Spencer Group plc,United Kingdom,Retailing,Consumer products/retail,http://corporate.marksandspencer.com/documents/plan-a-our-approach/mns-modern-slavery-statement-june2016.pdf,22/08/2016,Yes,Board,Yes,CEO,No,,
merged,,Marlborough Communications Ltd,United Kingdom,Capital Goods,Technology,https://www.marlboroughcomms.com/media/25629/Modern-Slavery-Statement-July-2016.pdf,22/08/2016,Yes,Board,Yes,Chairman,Yes,,
merged,,Marshall Construction Ltd,United Kingdom,Capital Goods,Construction & building materials,http://www.marshallconstruction.co.uk/wp/wp-content/uploads/2016/11/Modern-Day-Slavery-Act-statement-2017.pdf,22/08/2016,Not explicit,,Yes,Director,Yes,,
merged,,Marshalls plc,United Kingdom,Materials,Garden/landscaping,https://www.marshalls.co.uk/documents/policies/Marshalls%20Modern%20Slavery%20Policy%20and%20Disclosure%20Statement.pdf,22/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Marston (Holdings) Limited,United Kingdom,Commercial & Professional Services,Services,https://marstongroup.co.uk/ethics-and-governance/prevention-modern-slavery-policy/,11/09/2016,Not explicit,,No,,No,,
merged,,Macarthys Laboratories Limited (t/a Martindale Pharma),United Kingdom,"Pharmaceuticals, Biotechnology & Life Sciences",Health,http://www.martindalepharma.co.uk/about-martindale/modern-slavery-human-trafficking-statement/,22/08/2016,No,CEO on behalf of the Board,Yes,CEO,No,,
merged,,Marubeni Corporation,Japan,Capital Goods,Consumer products/retail,http://www.marubeni.com/news/2016/release/data/20160930e.pdf,01/11/2016,Yes,Board,Yes,"Managing Executive Officer, Member of the Board",No,,
merged,,Marwood Group Limited,United Kingdom,Capital Goods,Construction & building materials,http://www.marwoodgroup.co.uk/wp-content/uploads/2016/10/Slavery-Pdf0001.pdf,07/11/2016,Not explicit,,Yes,Company Secretary,Yes,,
merged,,Matrix APA (UK) Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.thisismatrix.com/app/uploads/2017/02/Modern-Slavery-doc-V2.pdf,09/02/2017,Not explicit,,Yes,CEO,No,,
merged,,Matrix Control Solutions Ltd,United Kingdom,Technology Hardware & Equipment,Technology,http://www.matrixsee.co.uk/wp-content/uploads/2015/08/HR-MCSPol003-Anti-Slavery-Policy-Statement-V1-160219.pdf,15/09/2016,Not explicit,,Yes,CFO,No,,
merged,,Matthew Algie & Co Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.matthewalgie.com/media/604083/2016_modern_slavery_statement.pdf,17/02/2017,Not explicit,,Yes,Technical Director,Yes,,
merged,,Mawdsley-Brooks & Company Ltd,United Kingdom,Health Care Equipment & Services,Health,http://www.mawdsleys.co.uk/uploads/images/Modern-Slavery-Act-Statement.pdf,21/10/2016,Not explicit,,No,,Yes,,
merged,,Maxim Integrated,United States,Semiconductors & Semiconductor Equipment,Technology,https://www.maximintegrated.com/content/dam/files/aboutus/company/california-transparency-in-supply-chains-act.pdf,02/02/2017,Not explicit,,No,,No,,
merged,,Maximus Health and Human Services Ltd,United Kingdom,Commercial & Professional Services,Health,https://www.maximusuk.co.uk/sites/default/files/uploads/Modern-Slavery-Statement.pdf,01/11/2016,Not explicit,,Yes,UK General Manager,Yes,,
merged,,MaxLinear Inc,United States,Semiconductors & Semiconductor Equipment,Technology,http://www.maxlinear.com/corporate-social-responsibility/,12/01/2017,Yes,Board,Yes,Director,No,,
merged,,Mayflex Group,United Kingdom,Capital Goods,Technology,http://www.mayflex.com/sites/default/files/downloads/modern_slavery_act_2015_feb17_final.pdf,22/08/2016,Yes,Board,Yes,Managing Director,No,,
merged,,Mazars LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.mazars.co.uk/Home/About-us/Corporate-responsibility/Modern-Slavery-Transparency-Statement,01/03/2017,Yes,Board,Yes,Senior Partner,Yes,,
merged,,McArthurGlen Group,United Kingdom,Real Estate,Professional services,http://www.mcarthurglengroup.com/corporate-policies.aspx,27/01/2017,Not explicit,,No,,Yes,,
merged,,McAvoy Group Ltd,United Kingdom,Capital Goods,Construction & building materials,http://www.mcavoygroup.com/modern-slavery-act-2015-slavery-human-trafficking-statement/,08/03/2017,Yes,Board,Yes,Managing Director,Yes,,
merged,,McColl's Retail Group,United Kingdom,Food & Staples Retailing,Consumer products/retail,http://www.mccolls.co.uk/media/24545569/modern_slavery_statement_final.pdf,01/03/2017,Yes,Board,Yes,Chief Financial Officer,Yes,,
merged,,McCurrach UK Ltd,United Kingdom,Media,Services,https://www.mccurrach.co.uk/modern-slavery-policy/,15/11/2016,Not explicit,,Yes,CEO,Yes,,
merged,,McDermott Building & Civil Engineering Ltd,United Kingdom,Capital Goods,Professional services,http://www.mcdermotts.co.uk/docs/downloads/modern-slavery-and-human-trafficking-policy-statement---october-2016.pdf?sfvrsn=10,17/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,McGregor Boyall Associates Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.mcgregor-boyall.com/modern-slavery-act-2015,21/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,McKinsey & Company Inc,United States,Commercial & Professional Services,Professional services,http://www.mckinsey.com/global-locations/europe-and-middleeast/united-kingdom/en,11/11/2016,Not explicit,,Yes,Director,No,,
merged,,McMullen & Sons Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.mcmullens.co.uk/files/Slavery-Statement.pdf,22/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,McTaggart Group,United Kingdom,Capital Goods,Construction & building materials,http://mctaggartconstruction.co.uk/wp-content/uploads/2013/08/MODERN-SLAVERY-ACT-TRANSPARENCY-STATEMENT.pdf,10/10/2016,Not explicit,,Yes,Director,Yes,,
merged,,Mead Johnson Nutrition Co,United States,"Food, Beverage & Tobacco",Consumer products/retail,https://www.meadjohnson.com/company-california-transparency-in-supply-chain-act-and-modern-slavery-act,22/08/2016,Not explicit,,No,,Yes,,
merged,,Mediclinic International. plc,United Kingdom,Health Care Equipment & Services,Health,http://www.mediclinic.com/Docs/Mediclinic%20Modern%20Slavery%20Act%20Statement.pdf,22/08/2016,Not explicit,,Yes,Chairman,Yes,,
merged,,Medline Industries Inc,United States,Health Care Equipment & Services,Health,https://uk.medline.com/about-us/social-responsibility/uk-modern-slavery-act-2015,23/08/2016,Not explicit,,No,,No,,
merged,,Medtronic Limited,United Kingdom,Health Care Equipment & Services,Health,http://www.medtronic.com/content/dam/Medtronic/uk/uk-modern-slavery-act-statement-fy16.pdf,05/09/2016,Not explicit,,Yes,Vice President UK & Ireland,Yes,,
merged,,Melin Homes,United Kingdom,Real Estate,Real estate,https://www.melinhomes.co.uk/modern-slavery-human-trafficking-statement,18/10/2016,Not explicit,,No,,Yes,,
merged,,Meltemi Ltd,United Kingdom,Consumer Durables & Apparel,Apparel & textile,https://www.meltemi.co.uk/Images/PDF/Policies/ModernSlaveryPolicy.pdf,12/01/2017,Not explicit,,Yes,Managing Director,No,,
merged,,Meme Media,United Kingdom,Media,Services,http://mememedia.co.uk/img/Modern-Slavery-Act-2015-policy.pdf,22/08/2016,Not explicit,,No,,No,,
merged,,Memex Technology Limited,United Kingdom,Software & Services,,http://www.sas.com/content/dam/SAS/en_gb/doc/other1/memex-modern-slavery-act-statement-2016-uki.pdf,11/09/2016,Yes,Board,Yes,Director,Yes,TRUE,TRUE
merged,,SAS Software Limited,United Kingdom,Software & Services,,http://www.sas.com/content/dam/SAS/en_gb/doc/other1/memex-modern-slavery-act-statement-2016-uki.pdf,11/09/2016,Yes,Board,Yes,Director,Yes,TRUE,TRUE
merged,,Mercedes AMG High Performance Powertrains Ltd (HPP),United Kingdom,Automobiles & Components,Transport,http://mercedes-amg-hpp.swhosting13.de/?page_id=414#,22/11/2016,Not explicit,,No,,Yes,,
merged,,Mercedes-Benz Financial Services UK Ltd,United Kingdom,Diversified Financials,Finance,http://www.daimler-fleetmanagement.co.uk/modern-slavery-act-statement/,01/03/2017,Not explicit,,No,,No,,
merged,,Merck Sharp & Dohme Ltd,United Kingdom,"Pharmaceuticals, Biotechnology & Life Sciences",Health,http://www.msd-uk.com/static/pdf/Modern%20Slavery%20Statement.pdf,03/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Merlin Housing Society,United Kingdom,Real Estate,Real estate,http://www.merlinhs.co.uk/modern-slavery-statement,05/09/2016,Not explicit,,Yes,Chair and CEO,Yes,,
merged,,Merrill Corporation,United States,Commercial & Professional Services,Professional services,https://www.merrillcorp.com/en/antislavery-and-human-trafficking-policy,10/10/2016,Not explicit,,No,,Yes,,
merged,,Merseyrail Electrics 2002 Limited,United Kingdom,Transportation,Transport,https://www.merseyrail.org/about-merseyrail/our-values-behaviours/merseyrail-s-anti-slavery-and-human-trafficking.aspx,22/08/2016,Yes,Board,No,,No,,
merged,,Metaltech uk Limited,United Kingdom,Materials,Metals/plastics/basic metals,http://metaltechuk.com/wp-content/uploads/2016/10/Slavery-and-Human-Trafficking-Statement.pdf,22/11/2016,Not explicit,,Yes,Managing Director,No,,
merged,,Methods Advisory Limited,United Kingdom,Commercial & Professional Services,Services,https://methodsadvisory.co.uk/wp-content/uploads/2017/02/Modern-Slavery-Act-2015-Statement-SIGNED.pdf,06/03/2017,Not explicit,,Yes,Managing Director,No,,
merged,,Metnor Group Limited,United Kingdom,Capital Goods,Construction & building materials,http://www.metnor.co.uk/files/ModernSlaveryStatementandPolicy.pdf,20/01/2017,Yes,Board,Yes,Managing Director,Yes,,
merged,,Mewburn Ellis LLP,United Kingdom,Diversified Financials,Professional services,http://mewburn.com/wp-content/uploads/2017/04/Modern-Slavery-Act-Statement-April-2017.pdf,22/08/2016,Not explicit,,No,,Yes,,
merged,,mhs homes,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.mhs.org.uk/modern-slavery-statement/,01/11/2016,Yes,Board,No,,Yes,,
merged,,Michael Kors (UK) Ltd,United Kingdom,Consumer Durables & Apparel,Apparel & textile,http://investors.michaelkors.com/resources/supply-chain-disclosure/default.aspx,02/11/2016,Yes,Board,Yes,Director,Yes,,
